dataset,file,split,horizon_ratio,tilt_deg,bbox_mean_cy,interpretation
curb,image372_jpg.rf.9a14a1015b9e4d8bc8bba736e6e841e8.jpg,valid,0.109,-17.2,1.0,고각도(내려다봄)
curb,image48_jpg.rf.9e74923cbc77639d270e247a0919161a.jpg,valid,0.594,26.4,0.562,고각도(내려다봄)
curb,image136_jpg.rf.df532c01b05dc41ff446e38960d997cc.jpg,valid,0.24,-5.4,0.414,눈높이(정면)
curb,image588_jpg.rf.0bdcba0ecc6cf92bd3435fe3f13a8bec.jpg,valid,0.134,-15.0,0.38,눈높이(정면)
curb,image86_jpg.rf.e5334b2a96e1cd0cb169f18572a1f34c.jpg,valid,0.641,30.7,0.426,눈높이(정면)
curb,image400_jpg.rf.e0599bb6663b6b8c689968b66cc74fb6.jpg,valid,0.218,-7.4,0.415,눈높이(정면)
curb,image345_jpg.rf.9242a770c3d5f7bbf29fa5465872ec41.jpg,valid,0.792,44.3,0.344,눈높이(정면)
curb,image691_jpg.rf.911349911a6c88f97fcec2ca178d266e.jpg,valid,0.514,19.3,0.555,고각도(내려다봄)
curb,image132_jpg.rf.17055ea5f62d2a965c1cad70c76f9b27.jpg,valid,0.562,23.6,0.478,눈높이(정면)
curb,image87_jpg.rf.0d1bbd96b35b6273ac740a967f4c707b.jpg,valid,0.348,4.4,0.386,눈높이(정면)
curb,image107_jpg.rf.9433b416222cab8310db142d5b0ccb70.jpg,valid,0.205,-8.5,0.576,고각도(내려다봄)
curb,image662_jpg.rf.8eceedd75981a2807d753d4c6a02ca75.jpg,valid,0.741,39.7,0.513,고각도(내려다봄)
curb,image161_jpg.rf.284936a2bc4c17f46ef237e3016fa88d.jpg,valid,0.875,51.8,0.434,눈높이(정면)
curb,image257_jpg.rf.8c3ed3e50a77286cd111d54657a0075c.jpg,valid,0.52,19.8,0.562,고각도(내려다봄)
curb,image378_jpg.rf.9916126ece712e624b58d3c0f4172c02.jpg,valid,0.47,15.3,0.343,눈높이(정면)
curb,image644_jpg.rf.bc0ed435e45d3699bc85e811efb15fd5.jpg,valid,0.327,2.5,0.547,고각도(내려다봄)
curb,image674_jpg.rf.63b0096adec10d77f551031e8dd20a96.jpg,valid,0.173,-11.4,0.587,고각도(내려다봄)
curb,image605_jpg.rf.2b0afeb682f8fc7c0695c5b2c418a884.jpg,valid,0.657,32.1,0.489,눈높이(정면)
curb,image6_jpg.rf.2c5ddbc0fa02c3aa309c7f6df87aca1d.jpg,valid,0.306,0.6,0.57,고각도(내려다봄)
curb,image602_jpg.rf.620f2b8919437e289706637b5d450737.jpg,valid,0.532,20.9,0.699,고각도(내려다봄)
curb,image34_jpg.rf.aa59887b9d41f0bc11d459159eb89ac2.jpg,valid,0.319,1.7,0.496,눈높이(정면)
curb,image116_jpg.rf.4b2c69f5c43339ba783b1b2ca6719f44.jpg,valid,0.577,24.9,0.548,고각도(내려다봄)
curb,image185_jpg.rf.bcd0b34b84ffe93a81bc55d5edf9084b.jpg,valid,0.228,-6.5,0.421,눈높이(정면)
curb,image598_jpg.rf.4a632dcd2d922dbe2097aaad72b80852.jpg,valid,0.436,12.2,0.504,고각도(내려다봄)
curb,image48_jpg.rf.64884d5e20f965a0cbf2515bff8b7bab.jpg,valid,0.588,25.9,0.562,고각도(내려다봄)
curb,image560_jpg.rf.b7a471e2c4032bb4b689a8d8655afb78.jpg,valid,0.188,-10.1,0.259,눈높이(정면)
curb,image394_jpg.rf.63b2568126e282fed15965fd4f2ffe31.jpg,valid,0.673,33.6,0.128,눈높이(정면)
curb,image84_jpg.rf.0b9804f962f474ac6e18deb98400057c.jpg,valid,0.622,29.0,0.169,눈높이(정면)
curb,image608_jpg.rf.9d9eaa94c697dc812bccb430f5f39c7a.jpg,valid,0.267,-3.0,0.486,눈높이(정면)
curb,curb18_jpeg_jpg.rf.160474031d1734a28097b4d81bc515c8.jpg,valid,0.316,1.4,0.592,고각도(내려다봄)
curb,image649_jpg.rf.e03e65e95348c97e405045384eb6af87.jpg,valid,0.748,40.3,0.559,고각도(내려다봄)
curb,image190_jpg.rf.c259293bd6833f6ba6b16668e31f44c3.jpg,valid,0.545,22.0,0.498,눈높이(정면)
curb,0a08b7b06c8efc2d8b799c5a77cd905d_jpg.rf.51b7413cf0fbd6dcc1a266c6ee6423af.jpg,valid,0.173,-11.5,0.573,고각도(내려다봄)
curb,image594_jpg.rf.943fb6ff5be6d3d1bf74175e9474f306.jpg,valid,0.386,7.7,0.578,고각도(내려다봄)
curb,image154_jpg.rf.abf8a163cdc43826d0b90a8ba6562199.jpg,valid,0.218,-7.4,0.407,눈높이(정면)
curb,image227_jpg.rf.60551e4f6e6fda94be9c8f3c01785e27.jpg,valid,0.352,4.7,0.588,고각도(내려다봄)
curb,image317_jpg.rf.9ec62039b8b781f1b7f564593f917cc3.jpg,valid,0.196,-9.4,0.515,고각도(내려다봄)
curb,image21_jpg.rf.a7204b3cac5f5e98de1665c36f418152.jpg,valid,0.764,41.8,0.0,눈높이(정면)
curb,image6_jpg.rf.203450644a49882322cbefbab1a117ae.jpg,valid,0.298,-0.1,0.504,고각도(내려다봄)
curb,image51_jpg.rf.d3495b05dc588b66f2e6b47b86b820f6.jpg,valid,0.804,45.4,0.767,고각도(내려다봄)
curb,image15_jpg.rf.c3dc6298c5eaf1afbc96f448912166ef.jpg,valid,0.823,47.1,0.0,눈높이(정면)
curb,0eeb59d529acfbea69d8f8388f13f4b2_jpg.rf.e1ed7b0377f7e10fbe7e27fe2a27c90e.jpg,valid,0.286,-1.3,0.63,고각도(내려다봄)
curb,image675_jpg.rf.9003cce5a40ace1f5f09964d7d146bd1.jpg,valid,0.217,-7.5,0.602,고각도(내려다봄)
curb,image393_jpg.rf.6983046108bdc78b8bf00cbea3317144.jpg,valid,0.101,-17.9,0.344,눈높이(정면)
curb,image435_jpg.rf.e45ecd40ecc4fb92387c6343dc4763c4.jpg,valid,0.47,15.3,0.552,고각도(내려다봄)
curb,image433_jpg.rf.03661c1318b60f772c22c5bc278a0bc2.jpg,valid,0.403,9.3,0.565,고각도(내려다봄)
curb,image28_jpg.rf.83c321d58ce08252032bd34bc92dfec3.jpg,valid,0.357,5.1,0.454,눈높이(정면)
curb,image379_jpg.rf.16515bdaa776b2e2ba4d765a35bb2dd1.jpg,valid,0.32,1.8,0.553,고각도(내려다봄)
curb,image684_jpg.rf.5ee396ff2ce94fb8b094e436bc85e5e6.jpg,valid,0.294,-0.6,0.539,고각도(내려다봄)
curb,image302_jpg.rf.b5ad4ea1f380c59ae331de04fb593e62.jpg,valid,0.559,23.3,0.588,고각도(내려다봄)
curb,0edad0cd1a9a331b0b817ad6dd3c16bb_jpg.rf.58af331a05fded845320ed4968265729.jpg,valid,0.661,32.5,0.823,고각도(내려다봄)
curb,image196_jpg.rf.4e1774449600281cf345a8c24cc74da9.jpg,valid,0.293,-0.6,0.665,고각도(내려다봄)
curb,curb18_jpeg_jpg.rf.b4d497cf2caca0e2d7862c5b1381759b.jpg,valid,0.227,-6.6,0.595,고각도(내려다봄)
curb,image2_jpg.rf.ff398b3c6d730dde812bc6327c82cb8f.jpg,valid,0.184,-10.4,0.371,눈높이(정면)
curb,image281_jpg.rf.1c9cf650c12f785c3ec8dde3a5cff7f7.jpg,valid,0.424,11.2,0.645,고각도(내려다봄)
curb,image164_jpg.rf.6b4d1c2555fffa3a23888802db2c133c.jpg,valid,0.677,34.0,0.427,눈높이(정면)
curb,0ae9544e8930239c794caf5c576e2d48_jpg.rf.4bed748831819a670d70c55007c4de62.jpg,valid,0.7,36.0,0.913,고각도(내려다봄)
curb,image17_jpg.rf.f7fbc7db2c0019c2e97b2cda918f0217.jpg,valid,0.675,33.7,1.0,고각도(내려다봄)
curb,image179_jpg.rf.99651e72e70945bc0a4d0a7b5247f3c2.jpg,valid,0.756,41.1,0.445,눈높이(정면)
curb,image707_jpg.rf.c0c300100b21196522c69f7d5cae074c.jpg,valid,0.857,50.2,0.484,눈높이(정면)
curb,image363_jpg.rf.9b7833ac8b3082a9d4ed3f9058b6fa02.jpg,valid,0.567,24.0,0.556,고각도(내려다봄)
curb,image27_jpg.rf.52570be817053508dc8a87a3ebfa364e.jpg,valid,0.609,27.8,0.395,눈높이(정면)
curb,image630_jpg.rf.926be872e6afe8541c95cd8f81dc5640.jpg,valid,0.54,21.6,0.088,눈높이(정면)
curb,image16_jpg.rf.449652db72d346f69094529c2b36069e.jpg,valid,0.195,-9.4,0.477,눈높이(정면)
curb,image188_jpg.rf.13dade4ebbc8f224d3b72aa7910c2d5f.jpg,valid,0.373,6.6,0.62,고각도(내려다봄)
curb,image314_jpg.rf.af381b9443f062bcbfc3cdfda7df0a24.jpg,valid,0.335,3.2,0.184,눈높이(정면)
curb,image55_jpg.rf.6f1d1ed7fde97658fa596423ab10798a.jpg,valid,0.856,50.0,0.515,고각도(내려다봄)
curb,image551_jpg.rf.630602d7942d7302325251111da7d81e.jpg,valid,0.542,21.8,0.0,눈높이(정면)
curb,image683_jpg.rf.3fabdb084083feb0342102cbbaedb47b.jpg,valid,0.32,1.8,0.477,눈높이(정면)
curb,image123_jpg.rf.d52540bab5aa64b3ea4596c204a60e32.jpg,valid,0.285,-1.3,0.48,눈높이(정면)
curb,1cae4b0268936ef398592502930e9421_jpg.rf.a0cb7455487be1ac13766957cf230403.jpg,valid,0.526,20.3,0.859,고각도(내려다봄)
curb,image369_jpg.rf.698160fe6dd43dc9b0831a9a5c75f8e7.jpg,valid,0.134,-14.9,0.663,고각도(내려다봄)
curb,image201_jpg.rf.68bf00713f494cf30ba8a0bd89e794e6.jpg,valid,0.352,4.7,0.015,눈높이(정면)
curb,image694_jpg.rf.4c0ec30aeb947911ac8c13467171e5c5.jpg,valid,0.816,46.5,0.617,고각도(내려다봄)
curb,image162_jpg.rf.9c81bcb9f07420689e7402aa55a4cb6b.jpg,valid,0.33,2.7,0.603,고각도(내려다봄)
curb,image85_jpg.rf.76d7113062ce7fe879010625192ebc5b.jpg,valid,0.167,-12.0,0.43,눈높이(정면)
curb,image199_jpg.rf.59af463807a14e6f3a294d71b304bc1b.jpg,valid,0.164,-12.2,0.336,눈높이(정면)
curb,image31_jpg.rf.29cce91e642fcf81f4ccca001b630406.jpg,valid,0.773,42.5,0.501,고각도(내려다봄)
curb,image4_jpg.rf.03f7ccfae7798f1b64898d5afc385325.jpg,valid,0.498,17.9,0.322,눈높이(정면)
curb,image519_jpg.rf.df6c505181c5e73a37e035fb84da948a.jpg,valid,0.529,20.6,0.505,고각도(내려다봄)
curb,0afd426591d1f15d9b2e7fdec9be51c8_jpg.rf.2958bf3bd990f121110da1ad6f2d04a5.jpg,valid,0.695,35.6,0.944,고각도(내려다봄)
curb,image44_jpg.rf.4631d967245cf2624294c1f409b850fc.jpg,valid,0.234,-6.0,0.5,고각도(내려다봄)
curb,image39_jpg.rf.6e1ec4ac81ff50685ae5953a005202fd.jpg,valid,0.47,15.3,0.23,눈높이(정면)
curb,image19_jpg.rf.75d409db122e245f2507470c8d3e6795.jpg,valid,0.887,52.8,0.451,눈높이(정면)
curb,image607_jpg.rf.94ca823304595e311fb07261be84e38f.jpg,valid,0.796,44.6,0.022,눈높이(정면)
curb,image649_jpg.rf.631f51347f2a5a912f6706fe8b8f0a73.jpg,valid,0.533,21.0,0.56,고각도(내려다봄)
curb,image543_jpg.rf.09342b43835c3bf18cc1310d3a10827c.jpg,valid,0.155,-13.1,0.285,눈높이(정면)
curb,image151_jpg.rf.f91e7ebc316dce51e51eeddedf898ec6.jpg,valid,0.325,2.3,0.289,눈높이(정면)
curb,image266_jpg.rf.ab73f7c59d5b9c687e55e8c365a5d181.jpg,valid,0.159,-12.7,0.541,고각도(내려다봄)
curb,image429_jpg.rf.5a2bcf8064671d1a9b617187e671bbb7.jpg,valid,0.171,-11.6,0.476,눈높이(정면)
curb,image343_jpg.rf.7adaeeebccdd2383e35ec60bd5305a1b.jpg,valid,0.507,18.6,0.333,눈높이(정면)
curb,e0d104a233d2ab6efcadf3fb2a3e370_jpg.rf.2209002688acb634e2316860c157f75b.jpg,valid,0.552,22.6,0.532,고각도(내려다봄)
curb,image525_jpg.rf.da2655badf6734fe65ae7401f56f432b.jpg,valid,0.441,12.7,0.263,눈높이(정면)
curb,image55_jpg.rf.3b179942fb1aad72d822b9941665a402.jpg,valid,0.499,17.9,0.0,눈높이(정면)
curb,image109_jpg.rf.5e61fcdf9f8055538b7155d019089c9a.jpg,valid,0.175,-11.2,0.5,눈높이(정면)
curb,0a3150489ee8d9db4a080ece8f7a9af4_jpg.rf.b7c29d897b16a570f268075f8095d037.jpg,valid,0.656,32.1,0.832,고각도(내려다봄)
curb,image539_jpg.rf.9e6fd1709e7b345282749bead4ee466d.jpg,valid,0.082,-19.6,0.401,눈높이(정면)
curb,image31_jpg.rf.bc5a2d268246d1a436c64e58958e99e4.jpg,valid,0.245,-4.9,0.776,고각도(내려다봄)
curb,e0d104a233d2ab6efcadf3fb2a3e370_jpg.rf.ea49ced40647569f9ab586644a2eed0e.jpg,valid,0.725,38.2,0.545,고각도(내려다봄)
curb,image76_jpg.rf.31b261c152e867d76af133e08878d86e.jpg,valid,0.392,8.3,0.412,눈높이(정면)
curb,image80_jpg.rf.4eb8e13fd5a1f2d2c1e858393d997e90.jpg,valid,0.727,38.4,0.749,고각도(내려다봄)
curb,image638_jpg.rf.c851a3458c3ce54213d44c271746714b.jpg,valid,0.729,38.6,0.328,눈높이(정면)
curb,image672_jpg.rf.c52dbc12f497722bf06a9333c601e97d.jpg,valid,0.17,-11.7,0.399,눈높이(정면)
curb,image71_jpg.rf.cf02a9550451f1caa0e221b8f315d932.jpg,valid,0.82,46.8,0.058,눈높이(정면)
curb,image480_jpg.rf.09560bf56ed8aaa0421db2d321db46f6.jpg,valid,0.452,13.6,0.446,눈높이(정면)
curb,image701_jpg.rf.1d65e0ec651f8b094a27cc4fc69d9770.jpg,valid,0.436,12.2,0.477,눈높이(정면)
curb,image437_jpg.rf.c941691d605be16fd11736b58995094f.jpg,valid,0.423,11.0,0.558,고각도(내려다봄)
curb,image11_jpg.rf.61e488eb357a32d89a359af1041b4109.jpg,valid,0.761,41.5,0.377,눈높이(정면)
curb,image23_jpg.rf.7a9f079051380a462822d43222ac3831.jpg,valid,0.733,39.0,0.448,눈높이(정면)
curb,image114_jpg.rf.cb6abffbdcc663045c25e3d17e806a58.jpg,valid,0.139,-14.5,0.424,눈높이(정면)
curb,image525_jpg.rf.85f1b20567a10742c29da9f78e6c698c.jpg,valid,0.498,17.9,0.319,눈높이(정면)
curb,image704_jpg.rf.fe6fbcc2af1844cae73fb899857d9cc5.jpg,valid,0.661,32.4,0.442,눈높이(정면)
curb,image693_jpg.rf.bcb98897ef07ed7ecb6dd727d0560264.jpg,valid,0.788,43.9,0.486,눈높이(정면)
curb,image230_jpg.rf.303667bd461a7c4cbad7edd18607a952.jpg,valid,0.71,36.9,0.432,눈높이(정면)
curb,image71_jpg.rf.196036cfc6fdb68db33b492b2e09f8c4.jpg,valid,0.452,13.7,0.506,고각도(내려다봄)
curb,image279_jpg.rf.71d537baddf104b66a2c4a561251fa89.jpg,valid,0.652,31.7,0.596,고각도(내려다봄)
curb,image552_jpg.rf.6005933e4b47e9d10af954a557bd70bf.jpg,valid,0.514,19.3,0.372,눈높이(정면)
curb,image597_jpg.rf.05ee780c31195464452cc288e52d9cb7.jpg,valid,0.906,54.6,1.0,고각도(내려다봄)
curb,image393_jpg.rf.fa1178d57e7623ec4d2eeecf274c6ec3.jpg,valid,0.101,-17.9,0.331,눈높이(정면)
curb,image370_jpg.rf.dbe6d33ca178159ce00d11891546fe92.jpg,valid,0.364,5.8,0.415,눈높이(정면)
curb,image647_jpg.rf.0918b69deb16f0c9cd4a10b512e14f77.jpg,valid,0.236,-5.8,0.0,눈높이(정면)
curb,curb2_jpg.rf.103d15ffd0581376303c444a769b0759.jpg,valid,0.195,-9.5,0.409,눈높이(정면)
curb,image121_jpg.rf.565d76cdfb30d37cb81ba60a0a2af579.jpg,valid,0.42,10.8,0.498,눈높이(정면)
curb,0f0c800b965bfb7128da19cf336b0f32_jpg.rf.cdfdad16e347d4778f0f288069ce9dd5.jpg,valid,0.523,20.1,0.736,고각도(내려다봄)
curb,image262_jpg.rf.d4a5b2c086476d14511498400cefcdfa.jpg,valid,0.775,42.8,0.486,눈높이(정면)
curb,image154_jpg.rf.50d89faa197e58362e04e61c2cd496bb.jpg,valid,0.2,-9.0,0.423,눈높이(정면)
curb,image688_jpg.rf.65cf4e454364ecce9039dc28091a684f.jpg,valid,0.406,9.6,0.906,고각도(내려다봄)
curb,image351_jpg.rf.ba2668ba653234c9e33e7cb8a5d79377.jpg,valid,0.419,10.7,0.588,고각도(내려다봄)
curb,image244_jpg.rf.04db3a437976d6697e38b1ecd2070413.jpg,valid,0.825,47.2,0.517,고각도(내려다봄)
curb,image524_jpg.rf.b1c911ec54c51bc8c82104b95954e718.jpg,valid,0.888,52.9,0.0,눈높이(정면)
curb,image53_jpg.rf.6fc217188dafa07f798c73e0d4dd34be.jpg,valid,0.448,13.3,0.44,눈높이(정면)
curb,7e8e486c7a080dac6e9dfd4fe486189_jpg.rf.040b0f228d45adefdf3f68256cd32139.jpg,valid,0.468,15.1,0.638,고각도(내려다봄)
curb,image164_jpg.rf.79b69b5cd9c0c3c9653490fff234ad52.jpg,valid,0.658,32.2,0.43,눈높이(정면)
curb,image257_jpg.rf.938da7aac6371937d5ec02e5c4b22059.jpg,valid,0.298,-0.2,0.59,고각도(내려다봄)
curb,d5af76b2b5c3f536ddc42602e180ac1_jpg.rf.f0723b5ce5484554070e6bec71e4ceb4.jpg,valid,0.126,-15.7,0.562,고각도(내려다봄)
curb,image463_jpg.rf.1381f775d509431a272e8b35ebc32670.jpg,valid,0.163,-12.3,0.267,눈높이(정면)
curb,image131_jpg.rf.cb3682b8f91bcaa07bdbb849f4413694.jpg,valid,0.202,-8.8,0.438,눈높이(정면)
curb,image101_jpg.rf.59d45a22f1b0e60da5eececfdd0ab454.jpg,valid,0.845,49.1,0.414,눈높이(정면)
curb,image344_jpg.rf.e7a6f55f6cbae30f01b5df18bf59f2c9.jpg,valid,0.218,-7.4,0.449,눈높이(정면)
curb,image60_jpg.rf.7fdac66296d128a4e7fee9beb54e818b.jpg,valid,0.725,38.2,0.642,고각도(내려다봄)
curb,image140_jpg.rf.6a86f45f871819163983572f258450a8.jpg,valid,0.209,-8.2,0.381,눈높이(정면)
curb,image705_jpg.rf.7648dae511efd5717e17dd80bc0f1b53.jpg,valid,0.148,-13.7,0.303,눈높이(정면)
curb,image683_jpg.rf.7d68c95a57a468d2cb41d9811e7e27d8.jpg,valid,0.275,-2.2,0.477,눈높이(정면)
curb,image291_jpg.rf.80ca1292880d6a6f1d26f0190135352c.jpg,valid,0.95,58.5,0.462,눈높이(정면)
curb,0eefed5a82dd50ee74cb5f46e13060b6_jpg.rf.a37f1825b6e163107f22b29975a18daa.jpg,valid,0.637,30.3,0.957,고각도(내려다봄)
curb,image602_jpg.rf.a04be93dca3cf4d6a9a7353fa4af36f0.jpg,valid,0.302,0.1,0.399,눈높이(정면)
curb,image162_jpg.rf.e3c826fa545e4b5fa3d400d748a896ce.jpg,valid,0.387,7.8,0.677,고각도(내려다봄)
curb,image548_jpg.rf.dcce4c3622afd9c3a0cdaecda93a6647.jpg,valid,0.248,-4.7,0.458,눈높이(정면)
curb,image341_jpg.rf.0f64021549290d1a868bc6badabc2c88.jpg,valid,0.327,2.4,0.536,고각도(내려다봄)
curb,image34_jpg.rf.0c4d2b0c8c6120121a0c22e2e228857d.jpg,valid,0.503,18.3,0.498,눈높이(정면)
curb,image539_jpg.rf.fab7233c4bd7c37ce2f64afa4d40705c.jpg,valid,0.059,-21.7,0.402,눈높이(정면)
curb,image291_jpg.rf.027747f93b54906389ec274065cfce73.jpg,valid,0.7,36.0,0.442,눈높이(정면)
curb,image609_jpg.rf.28d3424ed285ed7969de51a38ab4234c.jpg,valid,0.152,-13.4,0.557,고각도(내려다봄)
curb,image516_jpg.rf.c0b46dade8537cd4cfaea06f8cd64c4e.jpg,valid,0.222,-7.0,0.487,눈높이(정면)
curb,image322_jpg.rf.fc8b35e29bd85b95bbc32b061f292ded.jpg,valid,0.073,-20.5,0.982,고각도(내려다봄)
curb,curb11_jpg.rf.9601d2636313f4c1443343ec68e1a5f3.jpg,valid,0.144,-14.1,0.361,눈높이(정면)
curb,image623_jpg.rf.146bc498f6ea068681ae59c065f249e5.jpg,valid,0.115,-16.7,0.456,눈높이(정면)
curb,image410_jpg.rf.8ea831b00c460f436ff7f566908c3953.jpg,valid,0.435,12.1,0.5,고각도(내려다봄)
curb,image410_jpg.rf.000d22bf94a59e51574793c6b39a32ba.jpg,valid,0.105,-17.6,0.508,고각도(내려다봄)
curb,image340_jpg.rf.c67ef7b33c10c2095c54f37ed9254a95.jpg,valid,0.373,6.6,0.357,눈높이(정면)
curb,image259_jpg.rf.235758f47dd0257707592394d17e472c.jpg,valid,,,0.445,눈높이(정면)
curb,image147_jpg.rf.2e2b3a1ef8c07b780204436dfda17c5a.jpg,valid,0.572,24.5,0.266,눈높이(정면)
curb,image558_jpg.rf.cb69520fb303b694d9f586243d0485d5.jpg,valid,0.153,-13.2,0.487,눈높이(정면)
curb,image605_jpg.rf.ae8a92fc3f146db994c059903b289815.jpg,valid,0.536,21.3,0.507,고각도(내려다봄)
curb,image38_jpg.rf.e32f429af480c3b41464732ef56610f2.jpg,valid,0.641,30.7,0.522,고각도(내려다봄)
curb,image642_jpg.rf.afc6c68f1f7557f082d8308e8051a73b.jpg,valid,0.63,29.7,0.43,눈높이(정면)
curb,image516_jpg.rf.f3ba28900258518fcf1817a873938238.jpg,valid,0.227,-6.6,0.484,눈높이(정면)
curb,image1_jpg.rf.0fa6a0367cdcf333374183c94cc3ca97.jpg,valid,0.478,16.0,0.438,눈높이(정면)
curb,image631_jpg.rf.655ad4267d613cbf8afc02de12cea6ef.jpg,valid,0.341,3.7,0.0,눈높이(정면)
curb,0eda74183508463fc0051e918865b1c5_jpg.rf.b41282cf1722eba1855d86baba8900b1.jpg,valid,,,0.957,고각도(내려다봄)
curb,image44_jpg.rf.d8a2cfb1b8cd7484f909eb1b872416a3.jpg,valid,0.536,21.3,0.415,눈높이(정면)
curb,image401_jpg.rf.013c93077ea7b6447ad27f39e51e8e06.jpg,valid,0.662,32.6,0.333,눈높이(정면)
curb,curb11_jpg.rf.a6522828f9645f80986043f99e9dfd8c.jpg,valid,0.137,-14.7,0.367,눈높이(정면)
curb,image122_jpg.rf.bf787c4af5531734ba8f8a264f2c75e8.jpg,valid,0.492,17.3,0.523,고각도(내려다봄)
curb,image370_jpg.rf.b2b91a938a1758f24a548ae8866e58ac.jpg,valid,0.365,5.8,0.4,눈높이(정면)
curb,0f35efdc158ae258705c38411f643d7c_jpg.rf.ea9a0941d1d27696d9c97d8581b5d87c.jpg,valid,0.528,20.5,0.844,고각도(내려다봄)
curb,image371_jpg.rf.f43b616997e88376aed8b8a0da5a41d5.jpg,valid,0.184,-10.4,1.0,고각도(내려다봄)
curb,image703_jpg.rf.facf9a15f2ae8b6739e66df1393b1255.jpg,valid,0.417,10.5,0.43,눈높이(정면)
curb,image185_jpg.rf.f1d0a56f71414c825b89c04fafdde7ad.jpg,valid,0.875,51.7,0.428,눈높이(정면)
curb,image706_jpg.rf.f8ddd15bd21c75cbc7e75ee3028fcf22.jpg,valid,0.684,34.5,0.466,눈높이(정면)
curb,image25_jpg.rf.6a91863dc91c66e051c4ebe998712091.jpg,valid,0.075,-20.2,0.535,고각도(내려다봄)
curb,image254_jpg.rf.5f4ed169c11a488ed74422537daaa1a0.jpg,valid,0.661,32.5,0.32,눈높이(정면)
curb,image234_jpg.rf.1930bfb2e5244e3c156124aae05eb273.jpg,valid,0.264,-3.2,0.462,눈높이(정면)
curb,image153_jpg.rf.f7af9ecdcf19e466b8a1969005ddc2a5.jpg,valid,0.536,21.2,0.457,눈높이(정면)
curb,image16_jpg.rf.dbb40e57a1d02388735ee0e1d0cc90bb.jpg,valid,0.061,-21.5,0.493,눈높이(정면)
curb,image168_jpg.rf.9b4f40dcb234a748df393a3e0e2a2229.jpg,valid,0.839,48.5,0.431,눈높이(정면)
curb,image634_jpg.rf.838571494f6dfd116e2476673cfec2d2.jpg,valid,0.482,16.4,0.386,눈높이(정면)
curb,image255_jpg.rf.e11c889fcfa4cf41b32b5eb669aa34b9.jpg,valid,0.279,-1.9,0.431,눈높이(정면)
curb,image90_jpg.rf.86fdc48422edbb052a553853f4ff6e45.jpg,valid,0.25,-4.5,0.52,고각도(내려다봄)
curb,image390_jpg.rf.64637870d9bd00a959a9bd045575c073.jpg,valid,0.736,39.2,0.201,눈높이(정면)
curb,image8_jpg.rf.85e3374c2c84a91e977bcc1c819ddacf.jpg,valid,0.252,-4.3,0.396,눈높이(정면)
curb,image268_jpg.rf.447e852ca024952047d662992af82697.jpg,valid,0.173,-11.4,0.388,눈높이(정면)
curb,image469_jpg.rf.86d4d2a95d9db9c47d8a32a70e02f9d1.jpg,valid,0.159,-12.7,0.358,눈높이(정면)
curb,image155_jpg.rf.506aad817b36de2e6e38ee112b09f153.jpg,valid,0.248,-4.7,0.507,고각도(내려다봄)
curb,image433_jpg.rf.782fce5408a256a7ce27d278af16dd0b.jpg,valid,0.422,11.0,0.573,고각도(내려다봄)
curb,image315_jpg.rf.d0856221cf4beb6722999823e43c79a5.jpg,valid,0.089,-19.0,0.695,고각도(내려다봄)
curb,image106_jpg.rf.8715d1b3f24e542d0af9fc146b3f72e7.jpg,valid,0.511,18.9,0.424,눈높이(정면)
curb,image77_jpg.rf.b04de87523bd9fa6d77a823a00e49690.jpg,valid,0.656,32.1,0.845,고각도(내려다봄)
curb,image519_jpg.rf.b6ea5bcf62689171274f459844975b48.jpg,valid,0.171,-11.6,0.531,고각도(내려다봄)
curb,image22_jpg.rf.22744c9bbf50ea6cfeaa421f19d0f4c5.jpg,valid,0.644,30.9,0.257,눈높이(정면)
curb,image24_jpg.rf.5afa857fd121503b50b7c031ec5e4a85.jpg,valid,0.161,-12.5,1.0,고각도(내려다봄)
curb,image37_jpg.rf.4e4b6e3bdaf04f313cb8c186dc610115.jpg,valid,0.675,33.7,0.447,눈높이(정면)
curb,image426_jpg.rf.33b315a80bfd7a78c04abbb65313d7ec.jpg,valid,0.857,50.1,0.379,눈높이(정면)
curb,image597_jpg.rf.366857588679ed43803aafd5ed1c3315.jpg,valid,0.884,52.6,1.0,고각도(내려다봄)
curb,image6_jpg.rf.318d0d846068685fe005b5ff4bcaa7d3.jpg,valid,0.313,1.2,0.505,고각도(내려다봄)
curb,image686_jpg.rf.b1e88102560870ac1f82a68d94c1f5fa.jpg,valid,0.262,-3.4,0.52,고각도(내려다봄)
curb,image57_jpg.rf.a2361ca293485eab0a98ab9e29421106.jpg,valid,0.36,5.4,0.526,고각도(내려다봄)
curb,image157_jpg.rf.12a9cbdb410a13f69701db9ddf7cec22.jpg,valid,0.778,43.0,0.375,눈높이(정면)
curb,image77_jpg.rf.58f25c190aa04dcc88247c54a25eeb3d.jpg,valid,0.086,-19.3,0.773,고각도(내려다봄)
curb,image155_jpg.rf.20f3ae75acaaef7ae841a2359444d724.jpg,valid,0.717,37.5,0.504,고각도(내려다봄)
curb,image566_jpg.rf.ef34b37372046068cfc1c0b0eb8aa561.jpg,valid,0.37,6.3,0.267,눈높이(정면)
curb,image295_jpg.rf.221b1ada322c0fa4997f5d3c20807eab.jpg,valid,0.073,-20.5,0.417,눈높이(정면)
curb,image522_jpg.rf.41a585f1372a6a9ad64b469bcac3b825.jpg,valid,0.416,10.4,0.437,눈높이(정면)
